cell_id,class,model,seed,raw_circularity_ae,closing_circularity_ae,dual_null_circularity_ae,benefit_closing,benefit_null,specific_advantage,raw_nucleus_dice,closing_nucleus_dice,dual_null_nucleus_dice,raw_foreground_dice,closing_foreground_dice,dual_null_foreground_dice,raw_nc_ae,closing_nc_ae,dual_null_nc_ae,raw_area_ae,closing_area_ae,dual_null_area_ae,raw_invalid,closing_invalid,dual_null_invalid,raw_pred_circularity,gt_circularity,roundness_group
153958547-153958590-002,normal_columnar,baseline,20260803,0.738929214116638,0.7253490753088601,0.7290365898388516,0.013580138807777975,0.009892624277786477,0.003687514529991498,0.16398771898139786,0.16500356379187456,0.17320028510334998,0.34600306770539574,0.34598883371900413,0.35033006756457763,0.1962887616981639,0.192725328337638,0.192725328337638,335,260,260,False,False,False,0.10191385817072494,0.840843072287363,under_circular
154519964-154519981-001,light_dysplastic,baseline,20260803,0.06597528184896473,0.15617901767885223,0.1556906621635994,-0.0902037358298875,-0.08971538031463466,-0.0004883555152528363,0.8316357100059916,0.8294334362242358,0.8292342925420692,0.7534624669879171,0.7511756619162463,0.751076090075163,0.18629730150834112,0.19273610915969763,0.19273610915969763,1668,1697,1697,False,False,False,0.5957506536387657,0.5297753717898009,over_circular
157181481-157181497-004,normal_columnar,baseline,20260803,0.21131387867601625,0.21952932999918895,0.2202183021613091,-0.008215451323172696,-0.008904423485292856,0.0006889721621201605,0.9266473269788645,0.9262634631317316,0.9254349627174814,0.8907863500565965,0.8904804576805154,0.8898671628874031,0.010109787212928878,0.009556766608206924,0.009556766608206924,125,126,126,False,False,False,0.8261191260706938,0.6148052473946776,over_circular
157181671-157181697-001,normal_superficiel,baseline,20260803,0.23075251870908675,0.14303500312284345,0.14303500312284345,0.0877175155862433,0.0877175155862433,0.0,0.9327272727272727,0.9377817853922452,0.9323715058611362,0.9566887385132189,0.9592331423336904,0.956506683030912,0.0004828794451538108,0.00035582923762816736,0.00035582923762816736,18,9,9,False,False,False,0.608742520685179,0.8394950393942657,under_circular
157183193-157183279-001,normal_superficiel,baseline,20260803,0.20085241153584454,0.09884481654829869,0.11965911825398767,0.10200759498754586,0.08119329328185687,0.020814301705688987,0.8880813953488372,0.8933717579250721,0.877521613832853,0.8745397038649323,0.877203852604114,0.8691912110497073,0.0017085920990779872,0.0015067915227826318,0.0015067915227826318,24,12,12,False,False,False,0.6720241817452727,0.8728765932811172,under_circular
157183828-157183877-001,normal_intermediate,baseline,20260803,0.12411473869777756,0.024385994693313595,0.024385988153482363,0.09972874400446397,0.0997287505442952,-6.539831232110771e-09,0.9260159777700591,0.9225984796129924,0.921907394609537,0.9178227103370084,0.9160706985906444,0.9157181531406754,0.0005659213702240498,0.0003683198852068442,0.0003683198852068442,203,218,218,False,False,False,0.7255117184218807,0.8496264571196582,under_circular
157183964-157183980-001,normal_superficiel,baseline,20260803,0.25008650825105794,0.07252961689291126,0.07252961182360596,0.17755689135814667,0.17755689642745198,-5.069305308857963e-09,0.7683741648106904,0.7859495060373216,0.7859495060373216,0.803504981872758,0.8123515492673372,0.8123515492673372,0.007078933314158607,0.0068280666258615855,0.0068280666258615855,208,195,195,False,False,False,0.596063777983152,0.84615028623421,under_circular
157184013-157184031-001,normal_superficiel,baseline,20260803,0.5937208589343018,0.5426956323962624,0.5527651375425253,0.051025226538039425,0.0409557213917765,0.010069505146262925,0.2644628099173554,0.2611446649410411,0.26056945642795515,0.5798314941938294,0.577430575286415,0.5771257841743791,0.08317487348239,0.08657283769538432,0.08657283769538432,2396,2485,2485,False,False,False,0.21469160007801127,0.8084124590123131,under_circular
157184850-157184920-002,normal_columnar,baseline,20260803,0.12121987547774526,0.13352107534260743,0.13263526890918081,-0.012301199864862167,-0.01141539343143555,-0.0008858064334266169,0.7885051676329721,0.7869182389937107,0.7864150943396226,0.7445818406368059,0.7432990743076255,0.7429533577516226,0.059148347377224575,0.061013238758699295,0.061013238758699295,827,835,835,False,False,False,0.45429770059450264,0.3330778251167574,over_circular
157184850-157184942-001,normal_superficiel,baseline,20260803,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.43717667989599013,0.43717667989599013,0.43717667989599013,0.006035477449376799,0.006035477449376799,0.006035477449376799,476,476,476,True,True,True,nan,0.5429951124363981,equal
157185208-157185238-001,normal_superficiel,baseline,20260803,0.22007802347808825,0.15371403040531995,0.16520785092811252,0.0663639930727683,0.054870172549975726,0.011493820522792575,0.651928504233302,0.6482694106641721,0.6482694106641721,0.7660634299125574,0.7642030886084333,0.7642030886084333,0.004645959980253696,0.004745990940702232,0.004745990940702232,740,752,752,False,False,False,0.6660477924629638,0.886125815941052,under_circular
157185433-157185479-002,normal_columnar,baseline,20260803,0.02639777834442425,0.035164356585245526,0.03516435030698439,-0.008766578240821277,-0.008766571962560143,-6.27826113319685e-09,0.9329148685759121,0.9325490196078431,0.9317647058823529,0.8742638355369803,0.8739884385984249,0.8734401293309328,0.12226691744131085,0.12188530399224218,0.12188530399224218,135,134,134,False,False,False,0.8469402818357664,0.8205425034913422,over_circular
157185433-157185479-003,normal_columnar,baseline,20260803,0.056224586250725905,0.06540678940199185,0.065406791024889,-0.009182203151265944,-0.009182204774163094,1.622897149999858e-09,0.9681274900398407,0.9686411149825784,0.9676455948232952,0.9357333408019941,0.936062328025006,0.9354047724835555,0.020496641334561472,0.020926886751977847,0.020926886751977847,42,43,43,False,False,False,0.8178419121283751,0.7616173258776492,over_circular
157185433-157185479-004,normal_columnar,baseline,20260803,0.32466606051527386,0.30420237448787274,0.3042023732994185,0.020463686027401118,0.020463687215855342,-1.1884542239215534e-09,0.78990990990991,0.7883578871721164,0.7883578871721164,0.7741180634092675,0.7727076005578289,0.7729214585561182,0.21970772777534175,0.22555049719228826,0.22555049719228826,511,519,519,False,False,False,0.35710963692292835,0.6817756974382022,under_circular
157185433-157185479-006,normal_columnar,baseline,20260803,0.4051602609057454,0.3985656235208637,0.3988698515969357,0.006594637384881696,0.006290409308809697,0.00030422807607199953,0.8041942101664007,0.8043725802778411,0.8030061489410157,0.6125816166002773,0.6123638676634369,0.6114156109136566,0.3154291787421184,0.3119442580195224,0.3119442580195224,507,511,511,False,False,False,0.34707254554493205,0.7522328064506775,under_circular
157185433-157185508-001,normal_columnar,baseline,20260803,0.21204377932691953,0.22533993643620465,0.22752557226790948,-0.013296157109285112,-0.015481792940989947,0.0021856358317048352,0.9494057724957555,0.9494401085850017,0.9507974211062097,0.9078596328979245,0.907862911435358,0.9087493599037542,0.010723437305613537,0.010198217698419942,0.010198217698419942,35,37,37,False,False,False,0.7567463641171857,0.5447025847902661,over_circular
157185730-157185758-001,normal_columnar,baseline,20260803,0.3703671829304516,0.3780026421701946,0.3785351221538859,-0.007635459239742959,-0.008167939223434284,0.0005324799836913252,0.6301099983582334,0.6297998030850016,0.6297998030850016,0.4989597474218366,0.49859680165731135,0.49902734126695547,0.18310646163295963,0.1844296994158019,0.1844296994158019,2199,2202,2202,False,False,False,0.7355598351321463,0.36519265220169467,over_circular
157185781-157185793-003,normal_columnar,baseline,20260803,0.028209249234190215,0.023908186528495246,0.02417303310164809,0.004301062705694969,0.004036216132542125,0.00026484657315284377,0.8350253807106599,0.834874025738626,0.834874025738626,0.7871104652804477,0.7869673434566673,0.7869673434566673,0.12728896037680582,0.12763934284210599,0.12763934284210599,648,649,649,False,False,False,0.7248325346711059,0.7530417839052961,under_circular
157222534-157222607-001,normal_superficiel,baseline,20260803,0.17659317161245336,0.07120181441500051,0.07120181441500051,0.10539135719745285,0.10539135719745285,0.0,0.8265162200282088,0.8363636363636363,0.8391608391608392,0.8833050583709119,0.8882552495488436,0.8896632411478318,0.0020428758973064587,0.0019288739975153735,0.0019288739975153735,113,107,107,False,False,False,0.7073254815316672,0.8839186531441205,under_circular
157222647-157222687-001,normal_intermediate,baseline,20260803,0.20408042933480464,0.1024588824105831,0.11534415288223665,0.10162154692422154,0.08873627645256799,0.012885270471653554,0.641713863580399,0.6357648206879727,0.6357648206879727,0.7823948056001963,0.779263902808295,0.779263902808295,0.01912830579771417,0.01970336796563652,0.01970336796563652,1455,1493,1493,False,False,False,0.6297152764142918,0.8337957057490964,under_circular
157222801-157222811-001,normal_intermediate,baseline,20260803,0.0645658479287996,0.07447672358484136,0.05859661416351292,-0.009910875656041762,0.005969233765286686,-0.015880109421328448,0.875,0.8726224783861671,0.8622478386167147,0.9109224662062452,0.9096730141890239,0.9043528353267214,0.0030781997002900796,0.0037774524864664163,0.0037774524864664163,100,123,123,False,False,False,0.7116781838930851,0.7762440318218847,under_circular
157223549-157223570-001,normal_intermediate,baseline,20260803,0.14113402029310107,0.002134021545206699,0.002134022758640941,0.13899999874789437,0.13899999753446013,1.2134342419756194e-09,0.9572139303482587,0.9650762420068864,0.9660600098376783,0.9628792934863106,0.9668951392862151,0.9673988874274111,0.0019978633420580857,0.00145360862597688,0.00145360862597688,32,9,9,False,False,False,0.5381790739551006,0.6793130942482016,under_circular
157224412-157224429-001,normal_superficiel,baseline,20260803,0.3188494125970085,0.2763440328940655,0.28396923067425595,0.04250537970294299,0.03488018192275255,0.00762519778019044,0.28313447275072556,0.28061224489795916,0.2799744897959184,0.5546824922338037,0.5533466061101107,0.553020075693092,0.013667453975211899,0.013903707799695386,0.013903707799695386,2221,2256,2256,False,False,False,0.5147694913993123,0.8336189039963208,under_circular
157224458-157224464-001,normal_intermediate,baseline,20260803,0.5153875599973468,0.4802784820253103,0.48309870113963144,0.03510907797203644,0.03228885885771532,0.002820219114321121,0.23811078463380128,0.23613209583423267,0.23613209583423267,0.41459586186044006,0.4130472842567592,0.4130472842567592,0.10123608943322841,0.10265782417873272,0.10265782417873272,7001,7078,7078,False,False,False,0.3286004308839295,0.8439879908812762,under_circular
157224458-157224483-001,normal_superficiel,baseline,20260803,0.24933248314347956,0.1477365729658966,0.14773656930625845,0.10159591017758296,0.10159591383722111,-3.659638148079125e-09,0.9063063063063063,0.9160714285714285,0.9125,0.8926216341565417,0.897533453981189,0.8957344242048988,0.002927040511104942,0.0028073719998154435,0.0028073719998154435,84,74,74,False,False,False,0.6066690097603287,0.8560014929038082,under_circular
157227058-157227087-001,normal_columnar,baseline,20260803,0.08826279330640913,0.10733118897819799,0.10345657403634573,-0.019068395671788863,-0.015193780729936601,-0.0038746149418522613,0.7422920302501455,0.7421602787456446,0.7421602787456446,0.6602252442471284,0.6599571256252772,0.6599571256252772,0.03227166209052701,0.03099459283161765,0.03099459283161765,55,58,58,False,False,False,0.5864990230204103,0.4982362297140012,over_circular
157227461-157227503-003,normal_columnar,baseline,20260803,0.03124758430598018,0.03643743805094968,0.03643743900386398,-0.005189853744969497,-0.0051898546978838,9.52914303020691e-10,0.8286820126298635,0.8289205702647657,0.8285132382892058,0.8002240455449157,0.8003996083529197,0.8000500847221992,0.3667794402172958,0.3663826464147878,0.3663826464147878,511,510,510,False,False,False,0.7468764176701981,0.7156288333642179,over_circular
157266930-157266947-001,normal_columnar,baseline,20260803,0.10413018275137687,0.21824246612544662,0.21862359191988046,-0.11411228337406976,-0.11449340916850359,0.0003811257944338342,0.7974068071312804,0.7963742311427646,0.797021689867271,0.7250873000429947,0.7236010824540318,0.7242847830185887,1.115270323684968,1.126833600099022,1.126833600099022,513,517,517,False,False,False,0.5503835833540215,0.4462534006026446,over_circular
157268504-157268544-001,normal_superficiel,baseline,20260803,0.10242371118853366,0.030789309098424034,0.05478407248997541,0.07163440209010963,0.04763963869855825,0.023994763391551377,0.5025641025641026,0.5050847457627119,0.4915254237288136,0.6734194660128465,0.6746679613278572,0.6678351074068414,0.0016436844207626585,0.0015132787895645846,0.0015132787895645846,92,82,82,False,False,False,0.7276912485264748,0.8301149597150085,under_circular
158986766-158986776-001,normal_columnar,baseline,20260803,0.016420566259031766,0.000488136136187034,0.00015025174845773037,0.015932430122844732,0.016270314510574035,-0.0003378843877293036,0.9829323462882994,0.9827373612823674,0.9827373612823674,0.9092941706331641,0.9091029182699202,0.9091029182699202,0.09782086082332186,0.09916653379432372,0.09916653379432372,55,58,58,False,False,False,0.7871998707672525,0.8036204370262843,under_circular
158986813-158986820-001,normal_columnar,baseline,20260803,0.004701027744241193,0.004701027744241193,0.004701027744241193,0.0,0.0,0.0,0.9480830670926518,0.9480830670926518,0.9480830670926518,0.8605023853224092,0.8605023853224092,0.8605023853224092,0.1067954948738718,0.1067954948738718,0.1067954948738718,130,130,130,False,False,False,0.8187997012618409,0.8140986735175997,over_circular
158986920-158986928-004,normal_columnar,baseline,20260803,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.045889440113394755,0.045889440113394755,0.045889440113394755,0.6050767414403778,0.6050767414403778,0.6050767414403778,2050,2050,2050,True,True,True,nan,0.7421914042237112,equal
204870858-204870872-001,light_dysplastic,baseline,20260803,0.13635193607547036,0.15435567889973223,0.1549018778319582,-0.01800374282426187,-0.01854994175648783,0.0005461989322259608,0.9658401248482746,0.9670938690682369,0.966401108417042,0.8630779981376286,0.8640010752286866,0.8635433859093224,0.25031749294724714,0.2482902311118017,0.2482902311118017,27,20,20,False,False,False,0.7450278662047067,0.6086759301292364,over_circular
204870951-204870961-002,light_dysplastic,baseline,20260803,0.11411906675571126,0.0445278364643974,0.04470038350204342,0.06959123029131387,0.06941868325366785,0.0001725470376460203,0.7892883248056349,0.7923377742427256,0.7923377742427256,0.7494361365977767,0.7513297890478077,0.7513297890478077,0.39267833155187637,0.3905590857873397,0.3905590857873397,3171,3133,3133,False,False,False,0.49980742528972855,0.6139264920454398,under_circular
204871030-204871038-001,light_dysplastic,baseline,20260803,0.12718186635080808,0.030908213299045917,0.030599085335421106,0.09627365305176216,0.09658278101538698,-0.0003091279636248112,0.901610293551121,0.8988401566940625,0.8988401566940625,0.8230877554712126,0.8207536132729459,0.8207536132729459,0.044013532290694324,0.04835517586531196,0.04835517586531196,1277,1317,1317,False,False,False,0.6266632182957571,0.7538450846465652,under_circular
204871030-204871038-002,light_dysplastic,baseline,20260803,0.15901927607402755,0.036561348043513076,0.03543395833308949,0.12245792803051447,0.12358531774093806,-0.0011273897104235875,0.9306627101879328,0.9281980471446888,0.9284939343130486,0.8853168444364767,0.8834633613096381,0.8836701988650384,0.01607502061682131,0.019129804074643986,0.019129804074643986,1376,1434,1434,False,False,False,0.6730784890054181,0.8320977650794457,under_circular
209047342-209047443-001,normal_superficiel,baseline,20260803,0.212057179930483,0.1874043209712597,0.19170380166752465,0.02465285895922331,0.020353378262958355,0.004299480696264957,0.7312101910828025,0.726122707147375,0.7248576850094877,0.7560040970501973,0.7534073798021597,0.7527669685910134,0.0011700974774360908,0.0013164176764258774,0.0013164176764258774,390,401,401,False,False,False,0.6654107206196648,0.8774679005501478,under_circular
209047526-209047626-001,normal_intermediate,baseline,20260803,0.11898235177194882,0.033017529076248,0.04443223611730929,0.08596482269570083,0.07455011565463954,0.01141470704106129,0.8947572815533981,0.8928296067848882,0.887432536622976,0.8135810311243019,0.812574228835095,0.8098259177461749,0.0077767902142366445,0.0075590952318379916,0.0075590952318379916,161,180,180,False,False,False,0.6623328843336469,0.7813152361055957,under_circular
209047526-209047798-001,normal_superficiel,baseline,20260803,0.6377272598983865,0.5941845428933619,0.5997181240312294,0.043542717005024656,0.03800913586715715,0.005533581137867505,0.08405396056727776,0.08307797071842016,0.08375893769152196,0.41456025083798653,0.41368614811123666,0.4140266315977876,0.05589372042256246,0.05706954170482972,0.05706954170482972,4830,4922,4922,False,False,False,0.22323255367009642,0.860959813568483,under_circular
209307421-209307504-001,normal_intermediate,baseline,20260803,0.13371560028879392,0.02943033603348222,0.04520349694986492,0.1042852642553117,0.088512103338929,0.0157731609163827,0.5814469596094097,0.5747479175800088,0.5738711091626479,0.6563882652096136,0.6522826275884626,0.6518004194461888,0.08398320071366008,0.08680756446993779,0.08680756446993779,1884,1940,1940,False,False,False,0.6983653447216401,0.8320809450104341,under_circular
209522474-209522522-001,normal_intermediate,baseline,20260803,0.13060972319657027,0.13060972319657027,0.13060972319657027,0.0,0.0,0.0,0.9085805934242182,0.9085805934242182,0.9085805934242182,0.8686879611251392,0.8686879611251392,0.8686879611251392,0.013053142317477041,0.013053142317477041,0.013053142317477041,34,34,34,False,False,False,0.6761663300460539,0.8067760532426241,under_circular
209522940-209522970-001,normal_intermediate,baseline,20260803,0.15252790003487193,0.053732530918457644,0.05373252679373075,0.09879536911641429,0.09879537324114118,-4.124726893373065e-09,0.9565217391304348,0.958904109589041,0.958904109589041,0.8988381225675386,0.9000610722911557,0.9000610722911557,0.010996660042332497,0.010544135857878674,0.010544135857878674,92,78,78,False,False,False,0.7138121878593668,0.8663400878942388,under_circular
209565409-209565503-001,normal_intermediate,baseline,20260803,0.1626771520156255,0.05203175267873916,0.05203174690159662,0.11064539933688633,0.11064540511402887,-5.777142542129354e-09,0.9223744292237442,0.9277336360196746,0.9292470677260689,0.874060934877924,0.8767898190157399,0.8775655141625277,0.011488885985959187,0.011236773502739727,0.011236773502739727,192,177,177,False,False,False,0.7036792538933283,0.8663564059089538,under_circular
209565409-209565600-001,normal_intermediate,baseline,20260803,0.16918275499354885,0.11076002009324715,0.11076001888034281,0.0584227349003017,0.05842273611320603,-1.2129043325259659e-09,0.7972508591065293,0.8006230529595015,0.8006230529595015,0.8079942216070936,0.8097039297583762,0.8097039297583762,0.015427210499341319,0.015326648261058106,0.015326648261058106,649,640,640,False,False,False,0.6755931546272368,0.8447759096207856,under_circular
209565864-209565890-001,normal_intermediate,baseline,20260803,0.20705991006013402,0.038299422285549056,0.04446147494852959,0.16876048777458497,0.16259843511160443,0.006162052662980533,0.9005087620124365,0.908835904628331,0.908835904628331,0.8399866096461115,0.8442691575966041,0.8442691575966041,0.021889537565516214,0.021349899236200558,0.021349899236200558,352,325,325,False,False,False,0.6723944895726435,0.8794543996327775,under_circular
209565864-209565911-001,normal_intermediate,baseline,20260803,0.15650749959445576,0.05321072266005333,0.053210721127650906,0.10329677693440242,0.10329677846680485,-1.5324024271734515e-09,0.7904104613149292,0.7960954446854663,0.7960954446854663,0.8085518629475825,0.8114449235736645,0.8114449235736645,0.013876232227965541,0.013640318609290759,0.013640318609290759,577,564,564,False,False,False,0.7114969410317039,0.8680044406261597,under_circular
209566047-209566095-001,normal_intermediate,baseline,20260803,0.16521675262383573,0.029306768299421693,0.02930676587243608,0.13590998432441403,0.13590998675139965,-2.426985612480337e-09,0.9428029276226619,0.9493534482758621,0.9488146551724138,0.848629078335317,0.8520097658410515,0.851728218030457,0.022314448093014964,0.021825563068156244,0.021825563068156244,207,184,184,False,False,False,0.6838149558550634,0.8490317084788991,under_circular
209566205-209566247-001,normal_intermediate,baseline,20260803,0.20765327830714964,0.07360016241640865,0.07360015677030574,0.13405311589074098,0.1340531215368439,-5.646102918532847e-09,0.8085842852197992,0.8163686382393398,0.8163686382393398,0.8605498811443619,0.864550502912109,0.864550502912109,0.012105046548491441,0.011603283764942861,0.011603283764942861,553,534,534,False,False,False,0.6577375888527465,0.8653908671598961,under_circular
209566205-209566289-001,normal_intermediate,baseline,20260803,0.1976853473127922,0.13865807715030865,0.13821252600476985,0.05902727016248355,0.05947282130802234,-0.0004455511455387917,0.9351050679851669,0.9384236453201971,0.9396551724137931,0.8333307629403868,0.835016725662499,0.8356482291848999,0.016780108671578725,0.016627206025681917,0.016627206025681917,156,144,144,False,False,False,0.596821273111389,0.7945066204241812,under_circular
209566399-209566485-001,normal_intermediate,baseline,20260803,0.33122990854249856,0.33122990854249856,0.33122990854249856,0.0,0.0,0.0,0.2545968882602546,0.2545968882602546,0.2545968882602546,0.554625647428463,0.554625647428463,0.554625647428463,0.026415473724617788,0.026415473724617788,0.026415473724617788,1581,1581,1581,False,False,False,0.5277458919293067,0.8589758004718052,under_circular
148495842-148495854-001,light_dysplastic,baseline,20260804,0.16341139583747455,0.1762367917780271,0.1751530985606462,-0.012825395940552542,-0.011741702723171654,-0.0010836932173808878,0.9169598874032372,0.91753121153508,0.91753121153508,0.9078588256891962,0.9082491811344733,0.9082491811344733,0.11590754040801132,0.11529111677383935,0.11529111677383935,472,469,469,False,False,False,0.652981445899589,0.4895700500621144,over_circular
148497551-148497588-001,light_dysplastic,baseline,20260804,0.008447609322240535,0.030389603947713617,0.030717786586118456,-0.021941994625473082,-0.02227017726387792,0.0003281826384048392,0.9818525519848771,0.9818662636947487,0.9814884775217227,0.9142995129249976,0.9142700226335714,0.9139625477849335,0.16067197371849884,0.1625133058050251,0.1625133058050251,60,64,64,False,False,False,0.8290275181966573,0.8205799088744168,over_circular
148497788-148497816-002,light_dysplastic,baseline,20260804,0.1461600394625049,0.04413934871118552,0.04711761618478438,0.10202069075131937,0.0990424232777205,0.0029782674735988612,0.9062119366626066,0.9120426459898231,0.9047734431790647,0.8852444694832209,0.8884821624876897,0.8848475610823106,0.018560673852481474,0.016851984497951916,0.016851984497951916,327,305,305,False,False,False,0.6001471428708227,0.7463071823333276,under_circular
148503209-148503222-001,light_dysplastic,baseline,20260804,0.3806186809618642,0.32514031369333013,0.3247625265926453,0.05547836726853406,0.05585615436921887,-0.00037778710068481214,0.8993632994393234,0.89846561848835,0.8971396097745785,0.8648544006974974,0.8645496316359496,0.8636418192493603,0.031456175499282535,0.03542555980158102,0.03542555980158102,809,844,844,False,False,False,0.3708440785061204,0.7514627594679846,under_circular
148503209-148503231-001,light_dysplastic,baseline,20260804,0.07516088445467062,0.03744581058081797,0.03670000935616924,0.037715073873852645,0.03846087509850138,-0.0007458012246487344,0.8551309736175007,0.8517202692595363,0.8517202692595363,0.825257744069617,0.8218359368391317,0.8218359368391317,0.2535049345593242,0.26478238227794215,0.26478238227794215,1539,1584,1584,False,False,False,0.5793200017814601,0.6544808862361308,under_circular
148503400-148503432-001,light_dysplastic,baseline,20260804,0.0027111508307194887,0.11514780048172513,0.1114724625263841,-0.11243664965100564,-0.10876131169566461,-0.0036753379553410293,0.9340688673369517,0.9401043970627267,0.9401043970627267,0.9171411105947813,0.9211686846673048,0.9211686846673048,0.0693298363089403,0.06335081056500708,0.06335081056500708,741,677,677,False,False,False,0.6743705935849151,0.6770817444156346,under_circular
148503568-148503580-002,light_dysplastic,baseline,20260804,0.18117885579786047,0.20861855572762605,0.2089443903228521,-0.027439699929765582,-0.027765534524991642,0.00032583459522605995,0.8774002954209749,0.8793650793650793,0.8798185941043084,0.8234098528174705,0.8247181399771628,0.8250676569834088,0.13373861269993442,0.13798526209040923,0.13798526209040923,89,108,108,False,False,False,0.6679618717027584,0.486783015904898,over_circular
148718455-148718461-001,light_dysplastic,baseline,20260804,0.12815847829545424,0.010326416100979063,0.010222421295274398,0.11783206219447517,0.11793605700017984,-0.0001039948057046658,0.9668527564549896,0.9690996579511856,0.9689837092005333,0.9349828091044574,0.9365427066635807,0.936457338780516,0.01949968661785556,0.015219153351529291,0.015219153351529291,490,437,437,False,False,False,0.7399871134458295,0.8681455917412837,under_circular
148719308-148719348-004,light_dysplastic,baseline,20260804,0.021452859224343257,0.015857733106223848,0.015498742238487573,0.005595126118119409,0.005954116985855684,-0.0003589908677362752,0.9611351017890192,0.9613486842105263,0.9613486842105263,0.9317266022143542,0.9318938543003852,0.9318938543003852,0.010084802534731763,0.009630239968709708,0.009630239968709708,179,178,178,False,False,False,0.8062627212674002,0.8277155804917434,under_circular
148719308-148719357-001,light_dysplastic,baseline,20260804,0.06128985786824537,0.014286023754114585,0.01398698679356436,0.04700383411413078,0.04730287107468101,-0.0002990369605502252,0.9741710936068877,0.9753154141524959,0.9749497165843847,0.9031847511615544,0.9039119212646132,0.903657341614766,0.015595295494893358,0.013619091879422729,0.013619091879422729,81,71,71,False,False,False,0.7334802628151366,0.7947701206833819,under_circular
148848523-148848559-002,moderate_dysplastic,baseline,20260804,0.018142761533494478,0.025969067754698982,0.026136322812818413,-0.007826306221204504,-0.007993561279323935,0.00016725505811943098,0.9467814517706906,0.9465962441314554,0.94679186228482,0.8444270519696607,0.8443031044451177,0.8442793920732643,0.07324477564425025,0.07434945950735417,0.07434945950735417,330,332,332,False,False,False,0.8550193030645109,0.8368765415310164,over_circular
148881870-148882178-002,light_dysplastic,baseline,20260804,0.01330431241292318,0.03806558428276885,0.038689832970534854,-0.02476127186984567,-0.025385520557611674,0.0006242486877660047,0.8719393282773564,0.870995670995671,0.870995670995671,0.8223789926469212,0.8212897453388498,0.8212897453388498,0.47553372192467,0.4805846495585371,0.4805846495585371,591,596,596,False,False,False,0.7624092410682318,0.7491049286553086,over_circular
148882307-148882323-001,light_dysplastic,baseline,20260804,0.011259237822474177,0.14503645796783693,0.1450364560389481,-0.13377722014536275,-0.13377721821647393,-1.9288888264412662e-09,0.9529064345663661,0.9566630552546046,0.9560439560439561,0.8932667158646375,0.8956986419822424,0.8952694429497396,0.03055212850600536,0.026102943387107058,0.026102943387107058,568,514,514,False,False,False,0.6655083880937034,0.6767676259161776,under_circular
148882535-148882616-001,light_dysplastic,baseline,20260804,0.20914427319028878,0.13500244602615025,0.13959345350083296,0.07414182716413853,0.06955081968945581,0.004591007474682718,0.835820895522388,0.8322397414552933,0.8336108118695524,0.8570480312978441,0.8544141228678073,0.8552857589948071,0.08707786480452356,0.09375541228552697,0.09375541228552697,1489,1583,1583,False,False,False,0.29732621662726505,0.5064704898175538,under_circular
148882671-148882687-001,light_dysplastic,baseline,20260804,0.14211499480933576,0.07467477560333291,0.07318595394177907,0.06744021920600285,0.06892904086755669,-0.0014888216615538408,0.7636682584543417,0.7629226583754373,0.762728332685581,0.762564771059056,0.761845944572334,0.7622295509581751,0.18491393916769655,0.1894646223512944,0.1894646223512944,2307,2338,2338,False,False,False,0.580361873695578,0.7224768685049138,under_circular
149011613-149011656-001,light_dysplastic,baseline,20260804,0.11425486098344961,0.028922667998119378,0.02991618840894772,0.08533219298533024,0.0843386725745019,0.0009935204108283413,0.9706249291142112,0.9718802936194241,0.9723320158102767,0.8506267704894089,0.8512527113434466,0.8515080735746666,0.016969947129284207,0.015781916879160668,0.015781916879160668,51,13,13,False,False,False,0.713227956170496,0.8274828171539456,under_circular
149013033-149013072-001,moderate_dysplastic,baseline,20260804,0.07928377244907114,0.06479286553405805,0.06257147526960816,0.014490906915013091,0.016712297179462987,-0.002221390264449896,0.9635324265720481,0.9643490250147725,0.9639550915895214,0.8805820921562559,0.8811452863689262,0.8808512228507855,0.07523185411577299,0.07657201392187202,0.07657201392187202,177,173,173,False,False,False,0.7363371727285034,0.8156209451775746,under_circular
149014929-149014984-001,moderate_dysplastic,baseline,20260804,0.05447972715047189,0.05447972715047189,0.05447972715047189,0.0,0.0,0.0,0.9760332599657618,0.9760332599657618,0.9760332599657618,0.9275930419430138,0.9275930419430138,0.9275930419430138,0.00782884782955151,0.00782884782955151,0.00782884782955151,126,126,126,False,False,False,0.8140739111924375,0.7595941840419657,over_circular
149014929-149015008-003,moderate_dysplastic,baseline,20260804,0.2453909969731244,0.2018421329407184,0.20267925571449075,0.04354886403240599,0.04271174125863364,0.0008371227737723475,0.8427462323032425,0.8410817380735339,0.8410817380735339,0.828956604092252,0.8272299876060388,0.8272299876060388,0.35604289140069045,0.3624304187626506,0.3624304187626506,1033,1046,1046,False,False,False,0.581172305396749,0.8265633023698734,under_circular
149014929-149015022-001,light_dysplastic,baseline,20260804,0.07940076754244074,0.045883570363149495,0.04854090363550134,0.03351719717929125,0.0308598639069394,0.0026573332723518472,0.9562317632346811,0.9553107462066098,0.9538557472458948,0.9498407056148919,0.9491605435360893,0.9481649475409865,0.012472639019783516,0.015174573525772117,0.015174573525772117,290,316,316,False,False,False,0.5658797951453856,0.6452805626878263,under_circular
