foreground_dice,nucleus_dice,cytoplasm_dice,mean_nc_absolute_error,median_nc_absolute_error,invalid_nc_rate,mean_circularity_absolute_error,invalid_circularity_rate,seed,model,best_epoch,training_time,foreground_dice_drop,mean_nc_absolute_error_delta,median_nc_absolute_error_delta,invalid_nc_rate_delta,mean_circularity_absolute_error_delta
0.8219578438913016,0.8827625982113069,0.7611530895712959,0.29598477481905994,0.14801451844134533,0.0,0.11321773531301527,0.0,20260803,baseline,11,924.4607961177826,,,,,
0.8322563843100321,0.8904722948888022,0.774040473731262,0.26300337159644027,0.10221410095846312,0.0,0.11416692116862205,0.0,20260803,nc_aware_lambda_0p10,25,1076.9048824310303,,,,,
0.8425775919727524,0.9055185823672319,0.7796366015782729,0.24802324184235897,0.11073039795024475,0.0,0.11541734124901874,0.0,20260804,baseline,23,1081.622793674469,,,,,
0.8224009233070324,0.8902254483617843,0.7545763982522807,0.2572521240658367,0.1010814938188008,0.0,0.1151109577406731,0.0,20260804,nc_aware_lambda_0p10,24,1088.2472746372223,,,,,
0.8341060531885833,0.8956844740646297,0.7725276323125366,0.2605066051928739,0.10626261507023473,0.0,0.11460010191969118,0.0,20260805,baseline,22,11516.836898326874,,,,,
0.8209616495460141,0.887439453753068,0.7544838453389604,0.27437246429606027,0.10275234226285535,0.0,0.12295954020722281,0.0,20260805,nc_aware_lambda_0p10,24,2304.804351091385,,,,,
,,,,,,,,20260803,paired_delta,,,-0.010298540418730573,-0.032981403222619665,-0.045800417482882216,0.0,0.000949185855606785
,,,,,,,,20260804,paired_delta,,,0.020176668665719988,0.00922888222347773,-0.009648904131443953,0.0,-0.00030638350834563677
,,,,,,,,20260805,paired_delta,,,0.013144403642569191,0.013865859103186384,-0.0035102728073793804,0.0,0.008359438287531634
