split,cell_id,class,seed,model,degradation,severity,clean_foreground_dice,degraded_foreground_dice,delta_foreground_dice,clean_nucleus_dice,degraded_nucleus_dice,delta_nucleus_dice,clean_cytoplasm_dice,degraded_cytoplasm_dice,delta_cytoplasm_dice,clean_nc_absolute_error,degraded_nc_absolute_error,delta_nc_absolute_error,clean_circularity_absolute_error,degraded_circularity_absolute_error,delta_circularity_absolute_error,clean_nucleus_area_absolute_error,degraded_nucleus_area_absolute_error,delta_nucleus_area_absolute_error,clean_cytoplasm_area_absolute_error,degraded_cytoplasm_area_absolute_error,delta_cytoplasm_area_absolute_error
calibration,149056785-149056797-004,severe_dysplastic,20260803,baseline,gaussian_noise,10,0.8182611833337117,0.8240889998370379,0.0058278165033262,0.9076017404658305,0.9342898134863702,0.02668807302053966,0.7289206262015929,0.7138881861877056,-0.015032440013887371,0.15448947964906812,0.21321608650750257,0.05872660685843445,0.05435739079982005,0.15807924702851772,0.10372185622869767,263,159,-104,17,295,278
calibration,149058170-149058202-001,severe_dysplastic,20260803,baseline,gaussian_blur,2,0.8464761058584975,0.8401049708235792,-0.006371135034918374,0.9026461940542306,0.9020761811345431,-0.0005700129196875015,0.7903060176627644,0.7781337605126152,-0.012172257150149246,0.6739786620520566,0.7168838997835281,0.04290523773147148,0.01008177882728456,0.0294362708543352,0.01935449202705064,592,597,5,799,924,125
calibration,149058170-149058202-002,severe_dysplastic,20260803,baseline,gaussian_blur,3,0.8877703707609911,0.8784285583333347,-0.009341812427656415,0.9711080897348743,0.9621510532625449,-0.008957036472329372,0.8044326517871079,0.7947060634041243,-0.00972658838298357,0.1673050676126122,0.2018939561537746,0.03458888854116238,0.00778838928113279,0.005632651337608929,-0.002155737943523861,134,179,45,435,526,91
calibration,149058881-149058910-001,light_dysplastic,20260803,baseline,gaussian_noise,30,0.9282178584060452,0.9187889123587956,-0.009428946047249642,0.9764638346727899,0.9652576722640417,-0.011206162408748166,0.8799718821393006,0.8723201524535493,-0.00765172968575123,0.02543033770145292,0.019409739812862814,-0.006020597888590107,0.08542362325408404,0.15064883390097272,0.06522521064688869,126,186,60,223,56,-167
calibration,149060932-149060940-001,moderate_dysplastic,20260803,baseline,gaussian_noise,20,0.8207471339913424,0.8251869088941106,0.0044397749027682565,0.9382123575284943,0.9404605655649684,0.0022482080364740753,0.7032819104541905,0.7099132522232527,0.006631341769062216,0.15346081701057507,0.14789897030443921,-0.005561846706135853,0.09393473390567808,0.1665098910903654,0.07257515718468732,513,467,-46,9571,9086,-485
calibration,149060932-149060940-001,moderate_dysplastic,20260803,baseline,gaussian_noise,30,0.8207471339913424,0.8204857388109155,-0.00026139518042689325,0.9382123575284943,0.9235052045509562,-0.014707152977538107,0.7032819104541905,0.7174662730708748,0.01418436261668432,0.15346081701057507,0.15003130690485558,-0.0034295101057194854,0.09393473390567808,0.17327779976656144,0.07934306586088336,513,586,73,9571,8675,-896
calibration,149061221-149061289-001,severe_dysplastic,20260803,baseline,gaussian_blur,1,0.6613655183366041,0.6612440612050323,-0.00012145713157174498,0.7900677200902935,0.7912584777694047,0.001190757679111254,0.5326633165829145,0.53122964464066,-0.0014336719422545219,0.013886011850755997,0.021149386401350112,0.007263374550594115,0.0024412054916534975,0.08689740738679519,0.08445620189514169,1666,1654,-12,3025,3111,86
calibration,149061221-149061289-001,severe_dysplastic,20260803,baseline,gaussian_blur,2,0.6613655183366041,0.659998455643467,-0.0013670626931370222,0.7900677200902935,0.793995206257096,0.003927486166802496,0.5326633165829145,0.526001705029838,-0.006661611553076541,0.013886011850755997,0.04202817911998913,0.02814216726923313,0.0024412054916534975,0.10494045200941182,0.10249924651775832,1666,1619,-47,3025,3370,345
calibration,149061221-149061289-001,severe_dysplastic,20260803,baseline,gaussian_blur,3,0.6613655183366041,0.6637894921637566,0.002423973827152537,0.7900677200902935,0.8008150789607743,0.010747358870480839,0.5326633165829145,0.5267639053667388,-0.005899411216175765,0.013886011850755997,0.06580659453292714,0.051920582682171146,0.0024412054916534975,0.13535163384179938,0.13291042835014588,1666,1544,-122,3025,3623,598
calibration,149096505-149096567-001,moderate_dysplastic,20260803,baseline,gaussian_blur,2,0.6896871684999406,0.6910352009346288,0.0013480324346881734,0.6581795035009548,0.6506621102093123,-0.007517393291642471,0.7211948334989263,0.7314082916599451,0.010213458161018818,0.027449659856403685,0.07116454535273858,0.0437148854963349,0.445613615008103,0.44050389740756285,-0.005109717600540131,2191,2899,708,5033,4827,-206
